scorer,,,Rohan Pandit,Rohan Pandit,Rohan Pandit,Rohan Pandit,Rohan Pandit,Rohan Pandit,Rohan Pandit,Rohan Pandit
labeled-data,IMG_9468,img838.png,173.44972212049143,685.1303520174508,276.83590765372304,599.3954664533076,404.5976979061718,492.6471285450116,567.6620880967972,532.1524189520187
labeled-data,IMG_9468,img874.png,125.53905077582316,670.8412044234269,224.7225458402242,616.2062283286298,410.4814645625346,557.368561765002,543.28648337758,606.1197712034365
labeled-data,IMG_9469,img000.png,321.01454120537846,392.2034828556165,235.83998588517983,339.6607376905589,121.35210957815954,317.5374765684293,151.77159362108762,231.8098397201774
labeled-data,IMG_9469,img035.png,339.2662316311353,458.5732662220051,270.1310406244806,395.52197202393586,162.83322418215238,362.3370803407416,174.44793627127038,268.3132205716911
labeled-data,IMG_9469,img082.png,344.2439653836145,483.46193498440056,275.1087743769598,413.2205809216394,180.53183307985603,398.8404611922553,188.8280560006546,302.60427531099185
labeled-data,IMG_9469,img114.png,359.73024816910515,459.67942927811146,295.01970938687634,388.88499368729697,199.88968656171937,359.01859117242213,196.57119739339993,288.7772371096609
labeled-data,IMG_9469,img128.png,385.7250799876074,455.25477705368553,313.27139981263315,383.90725993481783,197.6773604495064,357.35934658826244,203.2081757300388,290.9895632218739
labeled-data,IMG_9469,img158.png,414.5758813712764,456.9470506395514,340.6085291198587,387.18238885696405,227.1358864614338,365.32839841904524,229.6575007427321,285.4772795112648
labeled-data,IMG_9469,img171.png,417.9380337463408,455.265974452019,345.6517576824553,385.50131266943185,230.4980388364982,361.9662460439808,243.10611024298987,295.5637366364581
labeled-data,IMG_9469,img193.png,437.2704099029613,461.1497411083818,355.73821480764866,393.90669360709296,234.70072930532876,365.32839841904524,235.5412673990949,289.6799699800953
labeled-data,IMG_9469,img218.png,450.71901940321914,464.5118934834463,375.9111290580353,407.3553031073508,242.2655721492238,373.73377935670635,254.03310546194933,304.8096556678853
labeled-data,IMG_9469,img246.png,469.21085746607355,512.4225648281146,391.0408147458253,457.78758873331736,275.8870958998682,427.5282173577374,274.206019712336,353.5608651063197
labeled-data,IMG_9469,img285.png,530.5701383109996,615.808750361346,453.24063368451743,556.1305457039523,332.2031481821976,531.7549409847351,335.56530055726205,454.4254363582529
labeled-data,IMG_9469,img292.png,529.9852293219977,635.8414738848778,455.66624571786804,575.840826571452,329.5285212521435,556.7497115171802,332.2558234027537,466.7487405470416
labeled-data,IMG_9469,img317.png,558.6219019034055,649.4779846379291,480.2119650733604,590.1591628621561,356.8015427582461,564.2497924313585,354.7560661452884,485.158030063661
labeled-data,IMG_9469,img344.png,540.8944379244388,677.4328316816844,462.48450109439375,622.2049631318267,337.71042770397423,594.931941625724,336.3467766286691,509.7037494191533
labeled-data,IMG_9469,img373.png,502.7122078158951,684.9329125958627,423.62044544819753,624.2504397447843,294.75541883186264,600.3865459269445,301.5736742083883,519.2493069462892
labeled-data,IMG_9469,img502.png,490.4393481381489,694.4784701229984,408.620283619841,628.3413929706995,277.7097803905485,614.0230566799958,277.0279548528959,523.3402601722046
labeled-data,IMG_9469,img536.png,491.1211736758015,689.0238658217779,407.25663254453593,634.4778228095727,283.84621022942156,607.20480130347,278.39160592820105,528.794864473425
labeled-data,IMG_9469,img666.png,476.12101184744506,691.7511679723882,408.6202836198411,632.4323461966151,274.3006527022856,610.613928991733,283.84621022942156,530.8403410863828
labeled-data,IMG_9469,img723.png,492.48482475110654,691.0693424347359,414.7567134587141,633.1141717342678,286.57351238003184,597.6592437763343,285.2098613047267,521.2947835592469
labeled-data,IMG_9469,img888.png,464.460692509759,705.8720975083588,394.9929764132573,642.1749482117041,268.94588357347897,610.462844542609,266.9004069605213,534.7802098631743
labeled-data,IMG_9470,img038.png,483.7131042523306,687.3426481767813,401.2122141963702,625.2965242503977,277.80179188125584,600.0689793572528,284.6200472577815,523.022693602513
labeled-data,IMG_9470,img063.png,480.03206200944,681.8499242349056,405.0312528676578,615.7128470826069,275.48440071367037,595.25808095303,276.16622625132294,518.8936207359426
labeled-data,IMG_9470,img081.png,490.9412706118811,670.258890094812,416.6222870077514,617.076498157912,275.48440071367037,587.7580000388517,288.4390859290691,505.9389355205439
labeled-data,IMG_9470,img091.png,489.577619536576,673.6680177830749,420.0314146960143,615.7128470826069,293.8936902302896,595.25808095303,297.3028179185525,526.3937016501209
labeled-data,IMG_9470,img145.png,473.89563217056696,668.8952390195069,387.3037888886911,606.167289555471,267.30249426183957,585.712523425894,270.02979641244985,510.71171428411185
labeled-data,IMG_9470,img178.png,442.3343175521019,666.4892488181289,361.87890410909915,596.9430439775672,230.28657534215398,576.4882778479902,239.83213286928992,493.9873877920297
labeled-data,IMG_9470,img190.png,437.5615387885339,657.6255168286453,365.9698573350145,590.1247886010414,230.286575342154,586.7156609127786,240.5139584069425,487.85095795315664
labeled-data,IMG_9470,img281.png,451.87987507923776,656.2618657533402,370.74263609858247,594.2157418269568,239.83213286928992,574.4428012350324,250.741341471731,490.57826010376687
labeled-data,IMG_9470,img359.png,448.4707473909749,646.0344826885516,373.46993824919275,588.7611375257361,247.33221378346815,566.942720320854,262.33237561182455,484.44183026489367
labeled-data,IMG_9470,img367.png,456.65265384280576,646.0344826885516,371.42446163623504,586.0338353751259,241.19578394459506,547.8516052665824,266.42332883774,483.07817918958864
labeled-data,IMG_9470,img377.png,447.7889218533224,640.5798783873314,370.0608105609299,580.5792310739056,240.5139584069425,572.3973246220747,266.42332883774,474.8962727377579
labeled-data,IMG_9470,img445.png,447.78892185332245,641.9435294626362,370.0608105609299,583.3065332245156,239.83213286928992,567.6245458585066,261.650550074172,487.1691324155039
labeled-data,IMG_9470,img487.png,449.1525729286276,643.3071805379413,375.51541486215046,582.6247076868631,239.83213286928992,568.3063713961592,256.87777131060403,476.25992381306287
labeled-data,IMG_9470,img582.png,441.6524920144493,640.5798783873312,376.19724039980304,583.9883587621684,234.3775285680694,568.988196933812,256.8777713106041,474.89627273775795
labeled-data,IMG_9470,img604.png,446.4252707780173,634.4434485484583,373.46993824919275,575.1246267726851,229.60474980450147,580.5792310739056,255.51412023529895,472.85079612480024
labeled-data,IMG_9470,img646.png,454.6071772298481,629.6706697848904,383.01549577632875,566.9427203208543,253.46864362234123,557.3971627937184,261.65055007417203,462.6234130600118
labeled-data,IMG_9470,img724.png,455.2890027675007,637.8525762367211,383.01549577632875,574.4428012350324,245.28673717051046,556.0335117184133,257.55959684825666,468.0780173612323
labeled-data,IMG_9470,img772.png,453.24352615454296,632.3979719355005,381.6518447010236,568.988196933812,250.05951593407843,551.9425584924978,250.05951593407843,453.07785553287584
labeled-data,IMG_9470,img825.png,445.74344524036474,629.6706697848904,372.78811271154024,568.3063713961594,239.15030733163735,563.5335926325914,245.28673717051046,465.350715210622
labeled-data,IMG_9470,img863.png,433.47058556261857,637.1707506990685,362.5607296467517,577.8519289232953,230.96840087980658,561.4881160196337,233.01387749276427,466.03254074827447
labeled-data,IMG_9471,img004.png,450.05296068304307,604.9185517700575,,,247.4832800854104,514.1404376433172,253.3670467417732,443.535237766964
labeled-data,IMG_9471,img022.png,463.5015701833007,592.3104803635655,387.0126036505847,532.6322757061716,,,261.77242767943426,420.00017114151285
labeled-data,IMG_9471,img060.png,478.63125587109073,583.0645613321383,403.8233655259069,530.1106614248733,273.5399609921598,505.7350567056561,285.3074943048854,416.63801876644845
labeled-data,IMG_9471,img118.png,,,,,,,272.7383549873773,420.8250363600565
labeled-data,IMG_9471,img136.png,483.55470621625454,589.4087924453246,395.298206370813,538.9765068193581,264.1742637432998,526.3684354128663,258.29049708693697,417.9390213170381
labeled-data,IMG_9471,img193.png,,,406.2252015897724,528.8900496941646,262.4931875557676,499.4712164123508,283.5066398999203,430.5470927235296
labeled-data,IMG_9471,img206.png,505.4086966541734,586.887178164026,410.42789205860294,538.9765068193578,274.2607208684931,510.3982116313101,266.6958780245981,415.41740703573964
labeled-data,IMG_9471,img273.png,483.55470621625454,596.9736352892193,407.0657396835385,528.8900496941644,275.9417970560253,505.35498306871347,289.3904065562831,425.50386416093295
labeled-data,IMG_9471,img371.png,484.39524431002064,599.4952495705176,417.15219680873184,530.5711258816967,281.8255637123881,511.2387497250762,287.70933036875084,432.22816891106186
labeled-data,IMG_9471,img418.png,481.03309193495625,592.7709448203888,417.15219680873184,530.5711258816967,280.1444875248559,508.71713544377803,278.4634113373237,414.57686894197366
labeled-data,IMG_9471,img422.png,484.39524431002076,597.8141733829857,412.94950633990135,529.7305877879307,284.34717799368644,501.152292599883,275.94179705602534,414.57686894197366
labeled-data,IMG_9471,img436.png,480.19255384119015,596.1330971954535,417.1521968087319,531.411663975463,280.985025618622,508.71713544377803,280.985025618622,421.3011736921027
labeled-data,IMG_9471,img471.png,476.8304014661257,600.3357876642842,412.1089682461352,530.5711258816971,291.9120208375814,515.441440193907,280.985025618622,427.18494034846543
labeled-data,IMG_9471,img552.png,491.96008715391565,591.930406726623,428.0791920276913,528.0495116003987,287.7093303687509,504.5144449749476,289.3904065562831,421.3011736921027
labeled-data,IMG_9471,img608.png,488.5979347788512,596.1330971954536,428.0791920276913,525.5278973191004,290.2309446500492,508.7171354437781,288.549868462517,422.9822498796349
labeled-data,IMG_9471,img640.png,472.62771099729514,598.6547114767519,415.47112062119965,535.6143544442937,277.62287324355754,515.441440193907,277.62287324355754,427.1849403484654
labeled-data,IMG_9471,img666.png,452.45479674690847,607.9006305081791,391.0955159019824,542.3386591944225,260.8121113682353,523.006283037802,257.44995899317087,441.4740879424893
labeled-data,IMG_9471,img793.png,453.29533484067457,613.7843971645418,398.66035874587743,554.1061925071481,259.9715732744692,525.5278973191002,260.8121113682353,445.6767784113198
labeled-data,IMG_9471,img819.png,454.9764110282069,623.0303161959695,391.9360539957486,554.1061925071483,260.8121113682354,534.7738163505276,251.56619233680814,443.15516413002166
labeled-data,IMG_9472,img045.png,444.6187182522724,598.3058553343196,373.17298028215305,534.4249602080952,228.60042815438206,515.0925840514747,237.84634718580926,430.19823658109755
labeled-data,IMG_9472,img157.png,460.5889420338285,599.1463934280857,374.85405646968525,541.1492649582241,241.20849956087372,515.0925840514747,245.41119002970427,433.560388956162
labeled-data,IMG_9472,img195.png,457.226789658764,605.0301600844484,374.01351837591915,533.5844221143291,243.73011384217205,527.7006554579664,242.04903765463982,434.4009270499281
labeled-data,IMG_9472,img251.png,454.7051753774657,608.3923124595129,372.33244218838695,543.6708792395225,234.48419481074484,529.3817316454986,240.3679614671076,448.69007464395196
labeled-data,IMG_9472,img325.png,459.7484039400624,612.5950029283434,383.25943740734635,549.5546458958852,242.04903765463982,540.308726864458,244.57065193593814,443.6468460813553
labeled-data,IMG_9472,img340.png,466.4727086901912,615.957155303408,377.37567075098355,549.5546458958852,239.5274233733415,531.0628078330308,244.57065193593814,447.84953655018586
labeled-data,IMG_9472,img374.png,457.226789658764,619.3193076784723,386.62158978241075,551.2357220834174,246.25172812347037,537.7871125831597,247.09226621723647,455.41437939408087
labeled-data,IMG_9472,img404.png,465.6321705964251,615.1166172096418,392.50535643877356,549.5546458958852,259.70033762372816,529.3817316454986,255.49764715489758,439.44415561252475
labeled-data,IMG_9472,img498.png,473.1970134403201,615.9571553034076,401.75127547020077,549.554645895885,265.5841042800909,531.0628078330307,263.9030280925587,450.37115083148404
labeled-data,IMG_9472,img544.png,475.7186277216184,614.2760791158754,400.0701992826685,551.2357220834172,259.70033762372816,535.2654983018613,259.70033762372816,447.0089984564196
labeled-data,IMG_9472,img599.png,479.0807800966829,615.1166172096415,401.75127547020077,552.0762601771833,258.859799529962,536.1060363956274,268.94625665515537,446.1684603626535
labeled-data,IMG_9472,img679.png,484.9645467530457,611.7544648345771,410.1566564078619,543.6708792395223,258.859799529962,537.7871125831596,266.424642373857,440.28469370629074
labeled-data,IMG_9472,img722.png,468.99432297148957,606.7112362719804,400.0701992826685,547.0330316145867,267.2651804676231,524.3385030829018,258.859799529962,436.9225413312263
labeled-data,IMG_9472,img753.png,440.4160277834418,557.1194887397802,360.56490887566133,496.60074598862025,223.55719959178538,480.6305222070642,228.2270119405918,390.037832722474
labeled-data,IMG_9472,img763.png,436.5289623443582,540.98832941134,355.83730534281165,474.58582000381733,228.07551509036287,458.61559622226133,211.26475321504066,362.79425353292476
labeled-data,IMG_9472,img811.png,424.7614290316327,525.85864372355,354.15622915527945,461.9777485973257,213.78636749633895,452.7318295658986,216.3079817776373,356.910486876562
labeled-data,IMG_9472,img836.png,433.1668099692938,530.0613341923805,352.47515296774714,466.1804390661563,217.9890579651695,458.61559622226116,231.4376674654273,366.15640590798955
labeled-data,IMG_9472,img866.png,434.0073480630599,536.7856389425102,353.3156910615133,472.0642057225196,223.87282462153223,452.7318295658987,212.94582940257283,358.59156306409426
labeled-data,IMG_9472,img878.png,421.39927665656813,545.1910198801709,344.069772030086,474.5858200038176,212.94582940257283,456.9345200347293,201.1782960898473,361.1131773453927
labeled-data,IMG_9472,img888.png,425.6019671253987,547.7126341614692,341.54815774878773,481.3101247539467,192.77291515218621,455.25344384719716,179.50937045442635,350.9892452443169
labeled-data,IMG_9473,img010.png,502.0391182604888,521.9225460406241,413.78261841504724,452.998422351803,276.7749091311712,426.1012033512875,272.5722186623407,337.00416541207983
labeled-data,IMG_9473,img033.png,520.5309563233432,530.3279269782852,438.9987612280305,461.4038032894641,295.2667471940257,445.433579507908,300.30997575662235,352.97438919363594
labeled-data,IMG_9473,img064.png,546.5876372300927,523.6036222281563,465.895980228546,458.0416509143997,332.2504233197345,442.9119652266097,318.80181381947676,345.40954634974094
labeled-data,IMG_9473,img092.png,486.0688944789327,536.211693634648,406.21777557115223,473.1713366021897,258.2830710683168,453.8389604455691,233.75956647685274,343.0033890597799
labeled-data,IMG_9473,img131.png,483.91584871443916,584.7451967299626,403.43988651671856,523.4301779126516,270.42101684066574,504.667787650284,,
labeled-data,IMG_9473,img167.png,499.6048952955904,622.0264749890656,413.0130520137145,557.9348744497246,274.13640239097117,528.3687662730979,288.22174192625755,463.3869895616395
labeled-data,IMG_9473,img197.png,501.0386265836279,611.7548756380376,424.67416636654053,551.7542283246117,288.99088437368,532.6631132703399,276.03619915828125,439.2530146119384
labeled-data,IMG_9473,img244.png,506.4932308848484,623.3459097781312,426.0378174418457,561.2997858517476,278.08167577123896,545.6177984857386,273.308897007671,450.844048752032
labeled-data,IMG_9473,img272.png,490.81124351883943,632.891467305267,413.7649577640995,570.8453433788835,280.1271523841966,553.7997049375693,266.4906416311453,456.2986530532525
labeled-data,IMG_9473,img312.png,496.26584782005995,641.7551992947505,413.7649577640995,576.9817732177567,273.99072254532354,559.9361347764425,273.308897007671,476.7534191828295
labeled-data,IMG_9473,img331.png,498.3113244330176,636.3005949935297,415.81043437705716,579.7090753683667,276.71802469593376,558.5724837011372,267.1724671687979,470.6169893439563
labeled-data,IMG_9473,img375.png,497.62949889536503,639.7097226817925,418.5377365276674,582.436377518977,276.71802469593376,560.617960314095,265.80881609349274,468.5715127309986
labeled-data,IMG_9473,img413.png,490.1294179811868,650.6189312842336,408.9921790005315,586.5273307448924,273.30889700767096,574.2544710671463,269.2179437817556,484.2535000970076
labeled-data,IMG_9473,img452.png,492.17489459414446,650.6189312842336,415.1286088394046,594.7092371967233,270.58159485706074,582.436377518977,273.99072254532354,486.2989767099653
labeled-data,IMG_9473,img547.png,498.9931499706701,651.3007568218861,415.1286088394046,587.8909818201977,273.9907225453236,576.9817732177567,264.44516501818765,481.5261979463974
labeled-data,IMG_9473,img578.png,498.3113244330176,645.8461525206658,415.1286088394046,582.4363775189771,275.3543736206287,564.0270880023579,272.6270714700184,476.7534191828293
labeled-data,IMG_9473,img618.png,496.2658478200599,644.4825014453604,422.62868975358276,581.0727264436719,282.8544545348069,570.1635178412307,282.8544545348069,480.8443724087447
labeled-data,IMG_9473,img699.png,501.0386265836279,636.3005949935296,420.58321314062516,576.2999476801039,286.9454077607223,568.1180412282731,278.0816757712389,473.3442914945665
labeled-data,IMG_9473,img748.png,511.9478351860689,639.7097226817924,421.9468642159303,572.2089944541887,278.08167577123896,562.6634369270528,285.5817566854172,472.66246595691405
labeled-data,IMG_9473,img786.png,477.1747327657881,638.3460716064875,401.49209808635334,576.9817732177567,253.5359564157466,567.4362156906207,256.9450841040094,476.7534191828295
labeled-data,IMG_9474,img025.png,510.32001398791294,535.49915496373,432.1499712676647,471.61825983750566,291.7801096087243,453.9669598684175,291.7801096087243,368.23207430427425
labeled-data,IMG_9474,img037.png,505.2767854253163,543.0639978076252,422.9040522362375,481.7047169626992,283.37472867106317,474.1398741188042,288.41795723365976,384.20229808583036
labeled-data,IMG_9474,img087.png,506.9578616128485,586.771978683463,426.2662046113019,522.0505454634724,282.534190577297,506.92085977568246,291.7801096087243,427.06974086790194
labeled-data,IMG_9474,img111.png,501.07409495648574,590.9746691522935,419.541899861173,530.4559264011335,282.534190577297,523.7316216510046,278.33150010846646,429.59135514920024
labeled-data,IMG_9474,img171.png,500.23355686271964,622.0745786216395,427.106742705068,556.512607307883,285.05580485859537,543.9045359013912,289.2584953274259,461.53180271231236
labeled-data,IMG_9474,img206.png,514.5227044567434,639.7258785907278,437.1931998302613,576.6855215582696,289.2584953274259,563.2369120580117,296.82333817132087,479.1831026814008
labeled-data,IMG_9474,img226.png,512.0010901754451,643.0880309657923,428.78781889260017,579.2071358395679,293.4611857962565,569.9612168081406,282.534190577297,469.0966455562074
labeled-data,IMG_9474,img270.png,490.98763783129243,630.4799595593006,418.70136176740687,573.3233691832052,280.01257629599866,547.2666882764556,276.65042392093426,466.57503127490907
labeled-data,IMG_9474,img281.png,491.82817592505853,631.3204976530667,417.86082367364077,570.8017549019067,275.80988582716816,560.7152977767134,276.65042392093426,466.57503127490907
labeled-data,IMG_9474,img399.png,509.47947589414684,626.2772690904701,423.7445903300036,561.5558358704795,281.6936524835309,545.5856120889234,281.6936524835309,450.604807493353
labeled-data,IMG_9474,img433.png,501.91463305025184,626.2772690904701,424.5851284237697,563.2369120580117,276.6504239209342,546.4261501826894,280.01257629599866,458.1696503372479
labeled-data,IMG_9474,img490.png,493.5092521125907,631.3204976530666,418.7013617674068,567.4396025268422,275.80988582716805,550.62884065152,277.4909620147003,463.21287889984455
labeled-data,IMG_9474,img628.png,521.2470092068723,641.4069547782601,443.0769664866241,580.8882120271,286.73688104612756,577.5260596520357,303.5476429214498,482.5452550564652
labeled-data,IMG_9474,img647.png,527.1307758632352,638.8853404969617,446.43911886168854,582.5692882146324,285.89634295236146,572.4828310894391,309.43140957781253,481.7047169626991
labeled-data,IMG_9474,img676.png,521.2470092068723,628.7988833717684,433.8310474551969,567.4396025268424,283.3747286710631,551.4693787452862,289.25849532742586,457.32911224348186
labeled-data,IMG_9474,img698.png,514.5227044567434,615.3502738715106,424.5851284237697,555.6720692141168,285.89634295236146,527.9343121198351,286.73688104612756,447.24265511828855
labeled-data,IMG_9474,img764.png,520.4064711131062,622.9151167154057,438.0337379240274,562.3963739642456,301.02602864015137,544.7450739951573,291.7801096087242,445.5615789307563
labeled-data,IMG_9474,img816.png,529.6523901445335,620.3935024341072,445.5985807679224,560.7152977767134,287.57741913989366,541.3829216200928,304.3881810152159,457.32911224348186
labeled-data,IMG_9474,img848.png,522.9280853944045,622.9151167154055,437.1931998302613,564.9179882455439,296.82333817132087,550.62884065152,301.8665667339175,459.85072652478016
labeled-data,IMG_9474,img889.png,522.9280853944045,614.5097357777445,438.8742760177935,556.5126073078828,293.46118579625636,534.6586168699639,301.8665667339175,451.44534558711905
labeled-data,IMG_9475,img041.png,517.2881742499742,593.854220842266,434.3925723492846,538.9358845830592,295.5424391656295,524.4291542504386,297.6148292131467,433.24399215968003
labeled-data,IMG_9475,img112.png,514.1795891786984,607.3247561511282,431.28398727800874,552.4064198919212,291.397659070595,535.8272995117835,291.397659070595,445.67833244478345
labeled-data,IMG_9475,img174.png,521.4329543450087,597.9990009373005,432.3201823017673,541.0082746305764,286.2166839518019,522.3567642029213,296.5786341893881,438.4249672784731
labeled-data,IMG_9475,img256.png,515.215784202457,594.8904158660247,435.4287673730432,538.9358845830592,293.4700491181122,526.5015442979558,295.54243916562945,441.5335523497489
labeled-data,IMG_9475,img363.png,518.3243692737327,603.1799760560936,438.53735244431897,546.1892497493694,292.4338540943536,527.5377393217144,301.7596093081812,433.24399215968015
labeled-data,IMG_9475,img393.png,523.5053443925259,599.0351959610595,442.6821325393535,544.1168597018526,299.68721926066394,521.3205691791628,309.01297447449156,430.13540708840424
labeled-data,IMG_9475,img460.png,514.1795891786983,607.3247561511284,435.42876737304323,549.2978348206457,306.9405844269743,526.5015442979559,303.83199935569843,437.3887722547146
labeled-data,IMG_9475,img479.png,519.3605642974915,611.4695362461629,434.3925723492846,556.551199986956,289.3252690230778,537.8996895593008,303.83199935569843,446.7145274685422
labeled-data,IMG_9475,img514.png,515.2157842024569,614.5781213174387,436.4649623968018,556.551199986956,295.5424391656295,545.153054725611,300.7234142844226,437.3887722547146
labeled-data,IMG_9475,img547.png,517.2881742499742,623.9038765312663,448.8993026819053,567.9493452483009,324.5558998308709,518.2119841078869,331.8092649971812,458.11267272988704
labeled-data,IMG_9475,img581.png,575.315095580457,643.5915819826802,500.7090538698363,578.3112954858871,391.90857637518116,545.1530547256111,404.3429166602846,468.47462296747335
labeled-data,IMG_9475,img587.png,582.5684607467672,644.6277770064388,504.8538339648708,579.3474905096457,389.83618632766394,564.840760177025,407.4515017315605,472.6194030625078
